tax_id,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,lat,lng,sale_day,sale_month,sale_year
301585,Breckenridge,80424,1,2,609,1972,Condominium,2018-12-07,360125,39.47622,-106.04385,7,12,2018
302227,Breckenridge,80424,3,3,1499,1981,Townhouse,2018-12-31,625100,39.48369810000001,-106.041875,31,12,2018
300968,Breckenridge,80424,1,1,793,1973,Condominium,2018-09-28,495000,39.4793435,-106.0501492,28,9,2018
3009640,Dillon,80435,1,1,735,1973,Condominium,2018-09-14,349000,39.6020465,-105.9746034,14,9,2018
301381,Breckenridge,80424,1,1,442,1972,Condominium,2018-02-22,280000,39.4849238,-106.0449602,22,2,2018
301257,Breckenridge,80424,1,1,296,1964,Condominium,2018-07-31,232000,39.4812164,-106.0505625,31,7,2018
301221,Breckenridge,80424,2,2,850,1971,Condominium,2018-07-02,560000,39.4726567,-106.0454424,2,7,2018
301174,Breckenridge,80424,1,1,637,1974,Condominium,2018-07-13,399000,39.4731432,-106.0456261,13,7,2018
301466,Breckenridge,80424,1,1,474,1973,Condominium,2018-04-16,428000,39.47764779999999,-106.046246,16,4,2018
301229,Breckenridge,80424,1,1,480,1974,Condominium,2018-05-18,353500,39.47813439999999,-106.04439440000002,18,5,2018
300957,Breckenridge,80424,2,1,800,1972,Condominium,2018-05-31,565000,39.47783610000001,-106.0451787,31,5,2018
301055,Breckenridge,80424,2,2,1397,1969,Townhouse,2018-08-06,575000,39.4832809,-106.0389068,6,8,2018
301223,Breckenridge,80424,2,2,1240,1971,Condominium,2018-10-23,750000,39.4726567,-106.0454424,23,10,2018
301469,Breckenridge,80424,3,2,1127,1965,Condominium,2018-06-29,675000,39.47967020000001,-106.0407695,29,6,2018
301242,Breckenridge,80424,1,1,480,1974,Condominium,2018-07-20,366500,39.47813439999999,-106.04439440000002,20,7,2018
301133,Breckenridge,80424,3,3,1645,1972,Condominium,2018-11-01,995000,39.4794748,-106.0518713,1,11,2018
301262,Breckenridge,80424,1,1,648,1974,Condominium,2018-12-28,435000,39.4735334,-106.0452357,28,12,2018
301416,Breckenridge,80424,2,2,1065,1965,Condominium,2018-05-15,540000,39.47967020000001,-106.0407695,15,5,2018
301217,Breckenridge,80424,2,2,850,1971,Condominium,2018-12-08,560000,39.4726567,-106.0454424,8,12,2018
301164,Breckenridge,80424,1,1,606,1974,Condominium,2018-06-28,399000,39.4735334,-106.0452357,28,6,2018
301293,Breckenridge,80424,1,1,537,1974,Condominium,2018-04-16,455000,39.4765494,-106.0490012,16,4,2018
301445,Breckenridge,80424,1,1,390,1973,Condominium,2018-01-18,312000,39.47764779999999,-106.046246,18,1,2018
301232,Breckenridge,80424,1,1,480,1974,Condominium,2018-09-04,345000,39.47813439999999,-106.04439440000002,4,9,2018
3006064,Dillon,80435,2,2,1226,1979,Condominium,2018-04-25,435000,39.6068992,-105.9642212,25,4,2018
3006039,Dillon,80435,4,3,2051,1979,Condominium,2018-05-17,690000,39.6068992,-105.9642212,17,5,2018
3009329,Dillon,80435,2,2,1278,1978,Condominium,2018-12-14,555000,39.6047066,-105.9773564,14,12,2018
3006045,Dillon,80435,1,1,838,1979,Condominium,2018-05-04,360000,39.6068992,-105.9642212,4,5,2018
3006042,Dillon,80435,2,2,1414,1979,Condominium,2018-05-24,545000,39.6068992,-105.9642212,24,5,2018
300575,Breckenridge,80424,1,1,425,1966,Condominium,2018-08-31,315000,39.484426,-106.0456949,31,8,2018
3006037,Dillon,80435,2,2,1515,1979,Condominium,2018-10-19,515000,39.6068992,-105.9642212,19,10,2018
300876,Breckenridge,80424,2,2,864,1972,Condominium,2018-12-06,520100,39.4869375,-106.0458856,6,12,2018
3006014,Dillon,80435,5,3,3788,1980,Sfr,2018-03-21,835000,39.59998,-105.982876,21,3,2018
300461,Breckenridge,80424,2,1,800,1972,Condominium,2018-05-10,555000,39.47783610000001,-106.0451787,10,5,2018
300205,Breckenridge,80424,2,3,1497,1971,Condominium,2018-05-24,395000,39.473236,-106.046612,24,5,2018
3001725,Dillon,80435,3,3,2035,1995,Sfr,2018-06-21,825000,39.6063155,-106.019747,21,6,2018
3001633,Dillon,80435,3,2,1612,1980,Condominium,2018-07-02,535000,39.608574,-105.9750379,2,7,2018
3001644,Dillon,80435,1,1,966,1980,Condominium,2018-10-30,330000,39.608574,-105.9750379,30,10,2018
300250,Breckenridge,80424,1,1,480,1971,Condominium,2018-09-14,300000,39.4801619,-106.04183770000002,14,9,2018
3001637,Dillon,80435,1,1,966,1980,Condominium,2018-09-19,360000,39.608574,-105.9750379,19,9,2018
3001591,Dillon,80435,2,3,1295,1977,Condominium,2018-01-12,440000,39.6084261,-105.9745334,12,1,2018
3001560,Dillon,80435,2,3,1447,1979,Condominium,2018-07-02,560000,39.60420360000001,-105.9827201,2,7,2018
300346,Breckenridge,80424,1,1,576,1973,Condominium,2018-11-15,260000,39.47845570000001,-106.0427561,15,11,2018
300269,Breckenridge,80424,1,1,480,1971,Condominium,2018-06-12,322500,39.4801619,-106.04183770000002,12,6,2018
300266,Breckenridge,80424,3,3,2228,1882,Sfr,2018-03-15,800000,39.4832827,-106.0440377,15,3,2018
300261,Breckenridge,80424,2,2,1296,1975,Condominium,2018-03-07,689900,39.4734941,-106.0444158,7,3,2018
3001553,Dillon,80435,2,2,1102,1979,Condominium,2018-10-02,510000,39.6041785,-105.980857,2,10,2018
300490,Breckenridge,80424,2,2,1286,1975,Condominium,2018-06-08,660000,39.4735088,-106.0444321,8,6,2018
300278,Breckenridge,80424,2,1,800,1972,Condominium,2018-06-11,575000,39.47783610000001,-106.0451787,11,6,2018
300268,Breckenridge,80424,1,1,480,1971,Condominium,2018-05-07,335000,39.4801619,-106.04183770000002,7,5,2018
300424,Breckenridge,80424,1,1,757,1972,Condominium,2018-07-20,479000,39.4749095,-106.0451209,20,7,2018
3001538,Dillon,80435,2,2,1233,1979,Condominium,2018-06-15,510000,39.6036883,-105.97943390000002,15,6,2018
3001764,Dillon,80435,2,2,905,1972,Condominium,2018-05-30,415000,39.6041265,-105.9722912,30,5,2018
3001541,Dillon,80435,2,2,1223,1979,Condominium,2018-11-26,549500,39.6036883,-105.97943390000002,26,11,2018
3001492,Dillon,80435,2,2,1238,1979,Condominium,2018-07-27,475000,39.6042463,-105.9820991,27,7,2018
3001523,Dillon,80435,1,2,865,1979,Condominium,2018-12-14,365000,39.6036883,-105.97943390000002,14,12,2018
3001517,Dillon,80435,2,2,1454,1979,Condominium,2018-10-26,550000,39.6036883,-105.97943390000002,26,10,2018
3001774,Dillon,80435,2,2,887,1972,Condominium,2018-04-18,396000,39.6041265,-105.9722912,18,4,2018
300376,Breckenridge,80424,1,2,609,1972,Condominium,2018-03-30,415000,39.47622,-106.04385,30,3,2018
3001585,Montezuma,80435,2,2,1576,2009,Sfr,2018-01-31,520000,39.56348870000001,-105.85506409999998,31,1,2018
3001711,Dillon,80435,2,2,1128,1980,Condominium,2018-12-28,500000,39.6041873,-105.9829244,28,12,2018
3001191,Dillon,80435,3,4,5564,1990,Sfr,2018-08-16,544695,39.5854059,-105.9947052,16,8,2018
3001362,Montezuma,80435,2,2,996,1890,Sfr,2018-06-07,414000,39.5821169,-105.8686313,7,6,2018
3001413,Dillon,80435,3,3,1677,1978,Condominium,2018-05-25,560000,39.604473,-105.978481,25,5,2018
3001257,Dillon,80435,1,1,720,1977,Condominium,2018-08-21,349900,39.6068755,-105.96497340000002,21,8,2018
3001251,Dillon,80435,1,1,720,1977,Condominium,2018-07-13,339500,39.6068755,-105.96497340000002,13,7,2018
3000925,Dillon,80435,1,1,810,1976,Condominium,2018-09-14,414700,39.606337,-105.9683461,14,9,2018
3001220,Dillon,80435,2,2,1123,1977,Condominium,2018-03-09,405000,39.600946,-105.975131,9,3,2018
3001070,Dillon,80435,1,1,778,1977,Condominium,2018-01-11,390000,39.6070251,-105.96590249999998,11,1,2018
3001047,Dillon,80435,2,2,1401,1977,Condominium,2018-06-01,225000,39.6088925,-105.97447920000002,1,6,2018
3001396,Dillon,80435,2,2,940,1977,Condominium,2018-05-25,422000,39.60685150000001,-105.9536933,25,5,2018
3001258,Dillon,80435,2,1,775,1977,Condominium,2018-09-21,385000,39.6068755,-105.96497340000002,21,9,2018
3001084,Dillon,80435,2,2,1297,1977,Condominium,2018-05-25,440000,39.6070251,-105.96590249999998,25,5,2018
3001254,Dillon,80435,1,1,869,1977,Condominium,2018-11-14,325000,39.6068755,-105.96497340000002,14,11,2018
3000974,Dillon,80435,1,2,1131,1976,Condominium,2018-01-31,460000,39.60716420000001,-105.9667538,31,1,2018
3001435,Dillon,80435,1,3,1503,1979,Condominium,2018-05-18,497000,39.603812,-105.9783558,18,5,2018
3001069,Dillon,80435,2,2,1280,1977,Condominium,2018-07-30,460000,39.6070251,-105.96590249999998,30,7,2018
3001436,Dillon,80435,4,4,2429,1979,Condominium,2018-02-09,675000,39.603812,-105.9783558,9,2,2018
3001419,Dillon,80435,2,2,1388,1978,Condominium,2018-08-01,555000,39.604473,-105.978481,1,8,2018
3001011,Dillon,80435,4,3,3232,1995,Sfr,2018-11-06,950000,39.601321,-106.0019949,6,11,2018
3001445,Dillon,80435,3,2,1677,1979,Condominium,2018-09-10,190000,39.6032675,-105.9780253,10,9,2018
3001397,Dillon,80435,2,2,940,1977,Condominium,2018-03-16,445000,39.60685150000001,-105.9536933,16,3,2018
602058,Silverthorne,80498,1,1,680,1983,Condominium,2018-08-10,335000,39.6191356,-106.0929852,10,8,2018
301159,Breckenridge,80424,3,2,1310,1972,Condominium,2018-08-03,590000,39.48025670000001,-106.0441507,3,8,2018
4400221,Silverthorne,80498,3,3,2200,1994,Sfr,2018-09-21,599900,39.6537446,-106.081401,21,9,2018
4200053,Dillon,80435,2,2,2126,1980,Condominium,2018-02-14,636000,39.6105493,-105.9674672,14,2,2018
300440,Breckenridge,80424,1,1,480,1974,Condominium,2018-10-18,375000,39.47813439999999,-106.04439440000002,18,10,2018
301157,Breckenridge,80424,2,1,712,1966,Condominium,2018-05-31,522000,39.479,-106.04417,31,5,2018
302282,Breckenridge,80424,2,2,864,1972,Condominium,2018-11-27,457400,39.4869375,-106.0458856,27,11,2018
304331,Breckenridge,80424,1,1,460,1986,Condominium,2018-11-13,368000,39.4815924,-106.0478991,13,11,2018
3000700,Dillon,80435,1,1,606,1972,Condominium,2018-04-25,230000,39.605484,-105.948928,25,4,2018
4200629,Dillon,80435,1,1,602,1991,Condominium,2018-10-09,389500,39.6074449,-105.9682581,9,10,2018
600763,Silverthorne,80498,2,2,758,1977,Condominium,2018-10-15,333000,39.61846679999999,-106.0972116,15,10,2018
3001631,Dillon,80435,3,2,1612,1980,Condominium,2018-10-12,585000,39.608574,-105.9750379,12,10,2018
4100010,Dillon,80435,1,2,1030,1981,Condominium,2018-07-31,590000,39.603845,-105.972858,31,7,2018
3000713,Dillon,80435,1,1,788,1972,Condominium,2018-08-24,393000,39.6041871,-105.9723431,24,8,2018
3000820,Dillon,80435,2,2,991,1973,Condominium,2018-10-30,375000,39.601968,-105.9751047,30,10,2018
3000783,Dillon,80435,1,1,991,1973,Condominium,2018-11-03,405000,39.60244369999999,-105.97634,3,11,2018
300086,Breckenridge,80424,2,3,1300,1971,Condominium,2018-10-31,765000,39.473236,-106.046612,31,10,2018
3000648,Dillon,80435,1,1,819,1972,Condominium,2018-03-12,325000,39.60424,-105.97283,12,3,2018
3000475,Dillon,80435,2,2,898,1972,Condominium,2018-04-20,424000,39.60424,-105.97283,20,4,2018
3000438,Dillon,80435,1,1,819,1973,Condominium,2018-05-11,395000,39.601968,-105.9751047,11,5,2018
3000348,Dillon,80435,3,2,1061,1971,Condominium,2018-08-24,507500,39.605935,-105.94969,24,8,2018
3000290,Dillon,80435,2,2,905,1972,Condominium,2018-08-28,421100,39.60424,-105.97283,28,8,2018
300013,Breckenridge,80424,2,2,981,1973,Condominium,2018-06-14,572000,39.4739027,-106.0459705,14,6,2018
2809584,Blue River,80424,3,2,1640,1979,Sfr,2018-09-10,451000,39.382949,-106.068677,10,9,2018
3000679,Dillon,80435,2,3,1417,1974,Condominium,2018-11-29,530000,39.6092119,-105.9699811,29,11,2018
3000304,Dillon,80435,2,2,995,1973,Condominium,2018-01-10,355000,39.5954757,-106.0058007,10,1,2018
3000208,Dillon,80435,1,1,666,1973,Condominium,2018-09-28,305000,39.6020465,-105.9746034,28,9,2018
2809580,Blue River,80424,3,3,1760,1990,Sfr,2018-06-08,762000,39.3916422,-106.0476465,8,6,2018
3000046,Dillon,80435,5,6,2148,1979,Sfr,2018-12-14,655000,39.633075700000006,-106.047983,14,12,2018
3000197,Dillon,80435,1,1,735,1973,Condominium,2018-09-24,393000,39.6020465,-105.9746034,24,9,2018
3000190,Dillon,80435,1,1,666,1973,Condominium,2018-08-28,309900,39.6020465,-105.9746034,28,8,2018
3000183,Dillon,80435,1,2,991,1973,Condominium,2018-10-30,424000,39.601968,-105.9751047,30,10,2018
3000142,Dillon,80435,2,2,1094,1973,Condominium,2018-02-16,395000,39.6020465,-105.9746034,16,2,2018
3000301,Dillon,80435,4,4,4589,1978,Sfr,2018-07-27,922000,39.6011877,-105.9780663,27,7,2018
3000278,Dillon,80435,1,1,606,1972,Condominium,2018-07-24,250000,39.6050774,-105.9495098,24,7,2018
3000182,Dillon,80435,1,1,666,1973,Condominium,2018-04-25,295000,39.601968,-105.9751047,25,4,2018
3000271,Dillon,80435,2,2,1039,1973,Condominium,2018-07-26,465000,39.601968,-105.9751047,26,7,2018
3000325,Dillon,80435,1,1,413,1972,Condominium,2018-05-07,278000,39.605484,-105.948928,7,5,2018
3000175,Dillon,80435,1,1,594,1975,Condominium,2018-04-25,307500,39.6070024,-105.9702632,25,4,2018
3000181,Dillon,80435,2,2,1045,1973,Condominium,2018-06-01,421000,39.601968,-105.9751047,1,6,2018
2803996,Blue River,80424,3,5,3636,1998,Sfr,2018-08-07,859000,39.3872165,-106.0454971,7,8,2018
2802605,Blue River,80424,3,2,2649,2018,Sfr,2018-07-26,260016,39.3900342,-106.0483188,26,7,2018
2802329,Breckenridge,80424,3,4,1875,1973,Condominium,2018-01-08,445000,39.494596,-106.05018,8,1,2018
2802691,Breckenridge,80424,3,4,1875,1973,Condominium,2018-05-31,660000,39.494596,-106.05018,31,5,2018
2802629,Blue River,80424,4,4,3913,2001,Sfr,2018-11-07,955000,39.3780775,-106.0619513,7,11,2018
2802782,Breckenridge,80424,3,2,1956,1981,Sfr,2018-08-20,619500,39.4816537,-106.0383518,20,8,2018
2803258,Blue River,80424,2,2,1050,1967,Condominium,2018-07-10,385000,39.393012,-106.049838,10,7,2018
2802707,Breckenridge,80424,3,2,1464,1978,Sfr,2018-12-11,350000,39.4906263,-106.0404372,11,12,2018
2802088,Breckenridge,80424,4,3,2372,1979,Sfr,2018-09-04,610000,39.488509,-106.0358913,4,9,2018
2802095,Blue River,80424,1,2,432,1968,Condominium,2018-05-10,230000,39.4015242,-106.0493663,10,5,2018
2802063,Breckenridge,80424,3,2,1754,1980,Sfr,2018-04-24,550000,39.491049,-106.038279,24,4,2018
2801949,Breckenridge,80424,4,4,3226,2004,Sfr,2018-05-14,900000,39.52235,-106.0217813,14,5,2018
2802273,Blue River,80424,3,3,2082,1998,Sfr,2018-05-15,548000,39.37595510000001,-106.0617446,15,5,2018
2802276,Breckenridge,80424,4,3,2245,1981,Sfr,2018-10-01,887500,39.5007625,-106.0369486,1,10,2018
2802030,Blue River,80424,4,5,2504,2002,Sfr,2018-06-29,670000,39.3725076,-106.0587596,29,6,2018
2802179,Breckenridge,80424,3,2,1708,1984,Sfr,2018-07-12,560000,39.4816537,-106.0383518,12,7,2018
2801610,Blue River,80424,3,2,2416,1995,Sfr,2018-08-31,863000,39.3715891,-106.067677,31,8,2018
2801928,Breckenridge,80424,2,1,896,1990,Sfr,2018-01-31,475000,39.5514676,-106.0518645,31,1,2018
2802166,Silverthorne,80498,4,4,2625,1993,Sfr,2018-04-20,700000,39.6248568,-106.0795731,20,4,2018
2802056,Breckenridge,80424,3,3,2793,1973,Sfr,2018-08-27,724000,39.4920918,-106.0400354,27,8,2018
2801848,Breckenridge,80424,5,3,3989,2003,Sfr,2018-12-17,799000,39.4816537,-106.0383518,17,12,2018
2801746,Breckenridge,80424,3,2,1632,1973,Sfr,2018-04-02,494000,39.4907559,-106.0395188,2,4,2018
2801607,Blue River,80424,4,3,3037,2003,Sfr,2018-11-29,728400,39.3724746,-106.0668889,29,11,2018
2801179,Blue River,80424,2,1,1632,1985,Sfr,2018-10-12,449500,39.384498,-106.0538,12,10,2018
2801539,Blue River,80424,4,3,3421,2007,Sfr,2018-01-19,800000,39.37079779999999,-106.0649629,19,1,2018
2801020,Breckenridge,80424,2,2,907,1971,Condominium,2018-09-07,795000,39.48158370000001,-106.0688859,7,9,2018
2800903,Blue River,80424,3,2,2223,2001,Sfr,2018-03-23,739000,39.3721623,-106.0603669,23,3,2018
2800965,Blue River,80424,1,2,432,1968,Condominium,2018-06-22,215000,39.4015242,-106.0493663,22,6,2018
2801033,Breckenridge,80424,3,3,2763,1991,Sfr,2018-12-12,899000,39.4793454,-106.0326771,12,12,2018
2801181,Breckenridge,80424,4,3,2424,1994,Sfr,2018-09-25,580000,39.50413,-106.0633979,25,9,2018
2800956,Breckenridge,80424,3,2,1731,1973,Sfr,2018-12-28,650000,39.48097410000001,-106.0276951,28,12,2018
2800979,Blue River,80424,3,2,1888,1972,Sfr,2018-07-31,592000,39.382567,-106.064619,31,7,2018
2800972,Breckenridge,80424,3,4,2990,1971,Sfr,2018-07-10,970000,39.4803893,-106.0356158,10,7,2018
2801130,Breckenridge,80424,3,2,960,1973,Sfr,2018-03-12,369000,39.4910393,-106.0400239,12,3,2018
2801449,Blue River,80424,2,3,1776,2001,Sfr,2018-10-25,642500,39.3783691,-106.0648791,25,10,2018
2801545,Blue River,80424,3,3,2418,1999,Sfr,2018-10-30,635000,39.3720019,-106.06234170000002,30,10,2018
2801524,Blue River,80424,3,3,1904,2000,Sfr,2018-12-12,650000,39.37629520000001,-106.0607343,12,12,2018
2801195,Blue River,80424,2,1,1052,1972,Sfr,2018-05-04,511000,39.3861496,-106.0485994,4,5,2018
2801392,Blue River,80424,4,3,2217,1978,Sfr,2018-09-28,645000,39.3899309,-106.0471873,28,9,2018
2801555,Blue River,80424,3,3,2951,2006,Sfr,2018-11-30,825000,39.3753205,-106.0656098,30,11,2018
2801102,Blue River,80424,1,3,2142,1996,Sfr,2018-07-05,550000,39.38686450000001,-106.0466437,5,7,2018
2800898,Blue River,80424,2,2,1954,1965,Sfr,2018-12-20,580000,39.3981986,-106.0513473,20,12,2018
2801084,Breckenridge,80424,2,3,1680,1999,Sfr,2018-09-27,815000,39.4816537,-106.0383518,27,9,2018
2800961,Breckenridge,80424,5,3,2818,1971,Sfr,2018-01-17,740000,39.5317701,-106.0323044,17,1,2018
2801553,Blue River,80424,4,5,4240,1998,Sfr,2018-12-21,869500,39.3752874,-106.0669187,21,12,2018
2801183,Blue River,80424,3,3,2716,2000,Sfr,2018-11-02,620000,39.3738976,-106.0595403,2,11,2018
2800846,Breckenridge,80424,2,2,2710,1992,Sfr,2018-05-30,540000,39.55392970000001,-106.0518254,30,5,2018
2800389,Blue River,80424,1,1,432,1968,Condominium,2018-01-31,201700,39.4015242,-106.0493663,31,1,2018
2800763,Breckenridge,80424,2,2,1677,1974,Sfr,2018-09-25,699000,39.49998679999999,-106.0372439,25,9,2018
2800290,Breckenridge,80424,4,3,1912,1975,Sfr,2018-03-30,778150,39.4832396,-106.0352484,30,3,2018
2800208,Blue River,80424,3,2,2305,1973,Sfr,2018-08-17,560000,39.382646,-106.065743,17,8,2018
2800595,Blue River,80424,1,2,432,1968,Condominium,2018-06-18,205000,39.4015242,-106.0493663,18,6,2018
2800791,Breckenridge,80424,4,3,2286,1973,Sfr,2018-05-08,675000,39.4898873,-106.0386923,8,5,2018
2800135,Breckenridge,80424,3,2,1392,1979,Sfr,2018-01-23,735000,39.4786802,-106.0194993,23,1,2018
2800590,Blue River,80424,3,4,3615,1995,Sfr,2018-10-16,940000,39.4439312,-106.0462885,16,10,2018
2800095,Breckenridge,80424,3,2,1650,1997,Sfr,2018-05-14,555000,39.4816537,-106.0383518,14,5,2018
2800483,Breckenridge,80424,3,2,2967,1992,Sfr,2018-07-30,725000,39.4816537,-106.0383518,30,7,2018
2800790,Breckenridge,80424,3,2,2408,1995,Sfr,2018-07-09,849000,39.4816537,-106.0383518,9,7,2018
2800642,Breckenridge,80424,3,2,1440,1973,Sfr,2018-07-06,450100,39.4893571,-106.0363045,6,7,2018
2800153,Blue River,80424,4,3,2822,1987,Sfr,2018-03-16,689000,39.382634,-106.066483,16,3,2018
2800271,Blue River,80424,2,2,1132,1967,Condominium,2018-07-09,359000,39.393012,-106.049838,9,7,2018
2800519,Blue River,80424,3,4,2627,2004,Sfr,2018-10-09,880000,39.38986,-106.0448913,9,10,2018
2800233,Breckenridge,80424,3,3,2618,2000,Sfr,2018-11-16,865000,39.4816537,-106.0383518,16,11,2018
200241,Breckenridge,80424,4,2,1966,1981,Sfr,2018-08-14,675000,39.4999523,-106.0664749,14,8,2018
200659,Breckenridge,80424,4,3,2632,1990,Sfr,2018-09-14,757500,39.4956631,-106.05807079999998,14,9,2018
200415,Breckenridge,80424,4,2,2588,1981,Sfr,2018-05-29,660000,39.5173282,-106.0449832,29,5,2018
200262,Breckenridge,80424,3,3,2256,1983,Sfr,2018-06-29,889500,39.5192269,-106.0421362,29,6,2018
200635,Breckenridge,80424,3,3,1937,1977,Sfr,2018-10-19,755000,39.5039088,-106.0676131,19,10,2018
200554,Breckenridge,80424,4,2,3328,1995,Sfr,2018-07-20,860000,39.4976677,-106.0628468,20,7,2018
200393,Breckenridge,80424,3,3,2098,1993,Sfr,2018-11-15,844000,39.5064818,-106.05541370000002,15,11,2018
200225,Breckenridge,80424,4,3,4024,1984,Sfr,2018-03-28,755000,39.50307100000001,-106.0622498,28,3,2018
2800037,Blue River,80424,3,2,1704,1980,Sfr,2018-12-04,560000,39.3905967,-106.0500918,4,12,2018
200593,Breckenridge,80424,2,2,1058,1973,Townhouse,2018-11-01,311000,39.52519279999999,-106.0443504,1,11,2018
200811,Breckenridge,80424,2,2,1168,1973,Townhouse,2018-01-26,125500,39.5254473,-106.044951,26,1,2018
200337,Breckenridge,80424,2,2,1168,1973,Townhouse,2018-11-08,347500,39.5249767,-106.0449909,8,11,2018
200315,Breckenridge,80424,2,2,1058,1973,Townhouse,2018-01-26,125500,39.52519279999999,-106.0443504,26,1,2018
200464,Breckenridge,80424,3,3,2802,1989,Sfr,2018-01-26,890000,39.5190983,-106.0436056,26,1,2018
200263,Breckenridge,80424,3,3,3144,1979,Sfr,2018-05-24,745000,39.51548469999999,-106.0457638,24,5,2018
200560,Breckenridge,80424,3,3,2168,1973,Sfr,2018-05-23,300000,39.499812,-106.0628139,23,5,2018
200228,Breckenridge,80424,3,2,2184,1972,Sfr,2018-06-27,665500,39.51941179999999,-106.0464067,27,6,2018
200509,Breckenridge,80424,2,2,1168,1973,Townhouse,2018-02-09,317000,39.5254473,-106.044951,9,2,2018
200446,Breckenridge,80424,5,4,4796,2000,Sfr,2018-05-11,999999,39.499236,-106.0641557,11,5,2018
200248,Breckenridge,80424,2,2,1536,1976,Sfr,2018-11-29,420000,39.514274,-106.04701509999998,29,11,2018
2000021,Dillon,80435,2,2,1344,1977,Sfr,2018-11-30,640000,39.6106504,-105.9559193,30,11,2018
1800751,Breckenridge,80424,1,1,572,1995,Condominium,2018-11-14,155365,39.4668557,-106.0215077,14,11,2018
1900053,Frisco,80443,2,2,1041,1972,Condominium,2018-03-28,450000,39.5869473,-106.0932682,28,3,2018
1900131,Frisco,80443,3,3,1934,1980,Condominium,2018-09-17,690000,39.585327,-106.0983751,17,9,2018
1800605,Breckenridge,80424,3,3,2374,1990,Sfr,2018-09-21,965000,39.4681237,-106.0140493,21,9,2018
1800736,Breckenridge,80424,2,1,676,1995,Condominium,2018-12-21,289000,39.4670679,-106.0215265,21,12,2018
200092,Breckenridge,80424,3,4,2136,1973,Sfr,2018-12-17,775000,39.5238977,-106.043927,17,12,2018
1800738,Breckenridge,80424,2,1,676,1995,Condominium,2018-10-31,320100,39.4670679,-106.0215265,31,10,2018
200146,Breckenridge,80424,1,1,666,1971,Sfr,2018-08-31,445000,39.49780120000001,-106.0593222,31,8,2018
200178,Breckenridge,80424,4,4,2304,1994,Sfr,2018-08-01,925000,39.49656,-106.0564635,1,8,2018
1800608,Breckenridge,80424,2,2,1260,1972,Townhouse,2018-01-19,435000,39.466815,-106.019554,19,1,2018
1900135,Frisco,80443,3,3,1934,1980,Condominium,2018-04-13,687000,39.5854027,-106.09815259999998,13,4,2018
1900217,Frisco,80443,3,4,3151,1982,Sfr,2018-02-16,735000,39.5852723,-106.0984095,16,2,2018
1900167,Frisco,80443,4,3,2300,1980,Sfr,2018-02-14,695000,39.58513689999999,-106.0986939,14,2,2018
1900155,Frisco,80443,2,3,2003,1980,Sfr,2018-07-20,660000,39.5842838,-106.0980508,20,7,2018
200043,Breckenridge,80424,2,2,1058,1973,Townhouse,2018-05-31,378500,39.52489509999999,-106.0443556,31,5,2018
200094,Breckenridge,80424,4,3,3790,1995,Sfr,2018-05-16,815000,39.5224,-106.043376,16,5,2018
200090,Breckenridge,80424,6,6,4787,1970,Sfr,2018-05-31,910000,39.5140247,-106.0480139,31,5,2018
200088,Breckenridge,80424,3,2,1536,1972,Sfr,2018-07-30,729100,39.5223316,-106.0445861,30,7,2018
200068,Breckenridge,80424,3,3,3351,2002,Sfr,2018-05-04,975000,39.50583579999999,-106.0576689,4,5,2018
1800700,Breckenridge,80424,3,3,1907,1991,Townhouse,2018-09-21,775000,39.4694356,-106.0160371,21,9,2018
1800587,Breckenridge,80424,3,2,1257,1972,Condominium,2018-09-04,575000,39.4678407,-106.0129108,4,9,2018
1600162,Breckenridge,80424,2,1,768,1966,Condominium,2018-03-02,305000,39.4738223,-106.0304731,2,3,2018
1600123,Breckenridge,80424,5,3,2240,1980,Sfr,2018-08-28,670000,39.4735288,-106.0307691,28,8,2018
1700179,Silverthorne,80498,2,1,1008,1979,Sfr,2018-09-28,390000,39.8742459,-106.3072227,28,9,2018
1600061,Breckenridge,80424,1,1,624,1970,Condominium,2018-09-04,355000,39.4753918,-106.0333199,4,9,2018
1800083,Breckenridge,80424,3,2,1356,1972,Townhouse,2018-09-18,540000,39.466882,-106.020852,18,9,2018
1800068,Breckenridge,80424,2,2,1200,1972,Townhouse,2018-09-04,413000,39.46720940000001,-106.0191012,4,9,2018
1700105,Silverthorne,80498,1,1,720,1964,Sfr,2018-06-26,215000,39.8742677,-106.3113033,26,6,2018
1600166,Breckenridge,80424,3,2,1224,1972,Sfr,2018-09-10,609000,39.4816537,-106.0383518,10,9,2018
1800421,Breckenridge,80424,3,3,1385,1984,Condominium,2018-08-27,540000,39.4715003,-106.0160253,27,8,2018
1800425,Breckenridge,80424,3,3,1547,1984,Condominium,2018-07-16,575000,39.4715003,-106.0160253,16,7,2018
1800462,Breckenridge,80424,1,1,440,1982,Condominium,2018-05-11,265000,39.46757210000001,-106.0226879,11,5,2018
1600027,Breckenridge,80424,1,1,384,1966,Condominium,2018-08-31,223000,39.4744753,-106.0301746,31,8,2018
1800396,Breckenridge,80424,3,3,1316,1973,Townhouse,2018-04-02,540000,39.4670894,-106.0123413,2,4,2018
1800133,Breckenridge,80424,3,2,1356,1972,Townhouse,2018-12-17,400000,39.4706479,-106.0142251,17,12,2018
1800403,Breckenridge,80424,2,2,1120,1980,Townhouse,2018-07-06,462500,39.4683568,-106.0131354,6,7,2018
