index_ndx,bathroom_label,bathrooms,bed_label,bedroom_label,bedrooms,beds,city,guest_label,id,is_new_listing,is_superhost,lat,lng,localized_city,person_capacity,property_type_id,room_and_property_type,room_type_category,room_type,space_type,tier_id,public_address,min_nights,max_nights,monthly_price_factor,rate_type,weekly_price_factor,rate_amount,rate_with_service_fee_amount,user_first_name,user_id,user_is_superhost,rawdata_file
24,3 baths,3.0,5 beds,3 bedrooms,3,5,Dillon,8 guests,31924376,False,False,39.60113,-106.01086,Dillon,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,1125,1.0,nightly,1.0,171.0,171.0, ,121237060,False,airbnb_rawdata_summitcove_20200303.json
25,2 baths,2.0,5 beds,3 bedrooms,3,5,Dillon,9 guests,40638428,False,False,39.60313,-106.00598,Dillon,9,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Dillon, CO, United States",2,1125,1.0,nightly,1.0,129.0,129.0, ,121237060,False,airbnb_rawdata_summitcove_20200303.json
26,2 baths,2.0,5 beds,3 bedrooms,3,5,Dillon,6 guests,13502881,False,True,39.60111,-106.00697,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,10,1.0,nightly,0.86,125.0,125.0, ,7206373,True,airbnb_rawdata_summitcove_20200303.json
27,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,18653348,False,False,39.59977,-106.00772,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,365,0.85,nightly,0.9,139.0,139.0, ,1587515,False,airbnb_rawdata_summitcove_20200303.json
28,1 private bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,35024728,False,True,39.59553,-106.01964,Dillon,4,53,Private room in guest suite,private_room,Private room,Private room,0,"Dillon, CO, United States",2,30,0.75,nightly,0.88,55.0,55.0, ,412934,True,airbnb_rawdata_summitcove_20200303.json
29,1.5 baths,1.5,4 beds,2 bedrooms,2,4,Dillon,6 guests,39563238,False,False,39.59828,-106.01115,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,5,1.0,nightly,1.0,135.0,135.0, ,89026662,False,airbnb_rawdata_summitcove_20200303.json
30,1.5 baths,1.5,3 beds,2 bedrooms,2,3,Dillon,5 guests,3334205,False,False,39.60057,-106.01043,Dillon,5,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",1,1125,0.7,nightly,0.9,120.0,120.0, ,9251480,False,airbnb_rawdata_summitcove_20200303.json
31,1 shared bath,1.0,1 bed,Studio,0,1,Dillon,2 guests,38356477,False,True,39.59548,-106.01963,Dillon,2,67,Private room in tiny house,private_room,Private room,Private room,0,"Dillon, CO, United States",2,124,0.7,nightly,0.9,50.0,50.0, ,412934,True,airbnb_rawdata_summitcove_20200303.json
32,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,4719502,False,False,39.6024,-106.00816,Dillon,2,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",3,1125,1.0,nightly,1.0,109.0,109.0, ,24379869,False,airbnb_rawdata_summitcove_20200303.json
33,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,13162883,False,False,39.59027,-106.00183,Dillon,4,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",3,1125,0.73,nightly,0.85,160.0,160.0, ,50147860,False,airbnb_rawdata_summitcove_20200303.json
34,1.5 baths,1.5,4 beds,3 bedrooms,3,4,Dillon,8 guests,39968952,False,False,39.59494,-106.00395,Dillon,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,28,1.0,nightly,1.0,183.0,183.0, ,188510745,False,airbnb_rawdata_summitcove_20200303.json
35,4.5 baths,4.5,10 beds,4 bedrooms,4,10,Dillon,12 guests,20202433,False,False,39.59485,-105.99983,Dillon,12,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",3,1125,1.0,nightly,1.0,373.0,373.0, ,143510570,False,airbnb_rawdata_summitcove_20200303.json
36,4.5 baths,4.5,11 beds,7 bedrooms,7,11,Dillon,16+ guests,35739449,False,True,39.59552,-106.00202,Dillon,16,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",6,1125,1.0,nightly,1.0,475.0,475.0, ,58928450,True,airbnb_rawdata_summitcove_20200303.json
37,1.5 baths,1.5,4 beds,2 bedrooms,2,4,Dillon,6 guests,8616058,False,True,39.59418,-106.00102,Dillon,6,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",2,7,1.0,nightly,1.0,150.0,150.0, ,35962018,True,airbnb_rawdata_summitcove_20200303.json
38,1 bath,1.0,3 beds,2 bedrooms,2,3,Dillon,4 guests,40502498,False,True,39.59776,-106.00824,Dillon,4,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Dillon, CO, United States",3,14,1.0,nightly,0.95,175.0,175.0, ,98428157,True,airbnb_rawdata_summitcove_20200303.json
39,2 baths,2.0,6 beds,4 bedrooms,4,6,Dillon,11 guests,23273440,False,True,39.59503,-106.00622,Dillon,11,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,10,1.0,nightly,1.0,375.0,375.0, ,59496524,True,airbnb_rawdata_summitcove_20200303.json
40,4 baths,4.0,16 beds,5 bedrooms,5,16,Dillon,16+ guests,40070785,False,False,39.58799,-106.0035,Dillon,18,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",1,365,1.0,nightly,1.0,561.0,561.0, ,157444924,False,airbnb_rawdata_summitcove_20200303.json
41,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,3 guests,21946589,False,False,39.59929,-106.00565,Dillon,3,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",2,31,1.0,nightly,1.0,125.0,125.0, ,48963228,False,airbnb_rawdata_summitcove_20200303.json
42,1 bath,1.0,3 beds,1 bedroom,1,3,Dillon,4 guests,26299282,False,False,39.60154,-106.00268,Dillon,4,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Dillon, CO, United States",2,30,1.0,nightly,1.0,195.0,195.0, ,179560272,False,airbnb_rawdata_summitcove_20200303.json
43,1 shared bath,1.0,1 bed,1 bedroom,1,1,Dillon,1 guest,40239355,False,True,39.59573,-106.01974,Dillon,1,2,Private room in house,private_room,Private room,Private room,0,"Dillon, CO, United States",2,7,0.7,nightly,0.88,50.0,50.0, ,412934,True,airbnb_rawdata_summitcove_20200303.json
44,4.5 baths,4.5,8 beds,5 bedrooms,5,8,Dillon,13 guests,39272198,False,True,39.58767,-106.00576,Dillon,13,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",2,1125,0.7,nightly,0.98,295.0,295.0, ,255227721,True,airbnb_rawdata_summitcove_20200303.json
45,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,39412867,False,False,39.60207,-106.00828,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,28,1.0,nightly,1.0,151.0,151.0, ,188510745,False,airbnb_rawdata_summitcove_20200303.json
46,1.5 baths,1.5,3 beds,2 bedrooms,2,3,Dillon,6 guests,3512913,False,False,39.60206,-106.00921,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,180,0.9,nightly,0.95,111.0,111.0, ,9486516,False,airbnb_rawdata_summitcove_20200303.json
47,2 baths,2.0,3 beds,3 bedrooms,3,3,Dillon,6 guests,27824439,False,False,39.5968,-106.0091,Dillon,6,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",3,1125,1.0,nightly,1.0,100.0,100.0, ,112086118,False,airbnb_rawdata_summitcove_20200303.json
48,4.5 baths,4.5,4 beds,4 bedrooms,4,4,Dillon,8 guests,29780092,False,True,39.58525,-106.00784,Dillon,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Dillon, CO, United States",1,365,1.0,nightly,1.0,395.0,395.0, ,211145414,True,airbnb_rawdata_summitcove_20200303.json
49,2 baths,2.0,4 beds,2 bedrooms,2,4,Dillon,4 guests,36768688,False,False,39.60039,-106.00643,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,28,1.0,nightly,1.0,152.0,152.0, ,188510745,False,airbnb_rawdata_summitcove_20200303.json
0,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,31732820,False,True,39.60587,-105.95409,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,1125,1.0,nightly,0.89,69.0,69.0, ,46863024,True,airbnb_rawdata_montezuma_20200303.json
1,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,8513601,False,False,39.60647,-105.9421,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,1125,1.0,nightly,1.0,71.0,71.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
2,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,22880060,False,False,39.60704,-105.94169,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,67.0,67.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
3,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,26689627,False,True,39.60527,-105.9555,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.8,nightly,0.85,49.0,49.0, ,4768371,True,airbnb_rawdata_montezuma_20200303.json
4,2 baths,2.0,6 beds,3 bedrooms,3,6,Montezuma,9 guests,1034128,False,True,39.583,-105.86785,Montezuma,9,22,Entire chalet,entire_home,Entire home/apt,Entire chalet,0,"Montezuma, CO, United States",2,1125,1.0,nightly,1.0,250.0,250.0, ,1272877,True,airbnb_rawdata_montezuma_20200303.json
5,1 bath,1.0,3 beds,1 bedroom,1,3,Keystone,6 guests,24467291,False,False,39.60538,-105.95031,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,83.0,83.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
6,1 bath,1.0,4 beds,Studio,0,4,Keystone,5 guests,20931950,False,True,39.60814,-105.94961,Keystone,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,50,0.83,nightly,0.9,49.0,49.0, ,6740624,True,airbnb_rawdata_montezuma_20200303.json
7,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,20205474,False,False,39.60759,-105.94784,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1124,1.0,nightly,1.0,78.0,78.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
8,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,41560197,False,False,39.6061,-105.94818,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,1125,1.0,nightly,1.0,78.0,78.0, ,121237060,False,airbnb_rawdata_montezuma_20200303.json
9,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,40264220,False,False,39.60682,-105.94536,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.8,nightly,0.9,100.0,100.0, ,311016849,False,airbnb_rawdata_montezuma_20200303.json
10,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,16780694,False,False,39.60419,-105.95561,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,0.85,nightly,0.95,50.0,50.0, ,62308641,False,airbnb_rawdata_montezuma_20200303.json
11,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,21696433,False,True,39.60724,-105.94273,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,45,0.85,nightly,0.9,75.0,75.0, ,157951610,True,airbnb_rawdata_montezuma_20200303.json
12,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,5535053,False,False,39.60423,-105.94973,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,71.0,71.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
13,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,32471385,False,False,39.60782,-105.94774,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,67.0,67.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
14,1.5 baths,1.5,5 beds,3 bedrooms,3,5,Montezuma,8 guests,1844980,False,False,39.57966,-105.86799,Montezuma,8,4,Entire cabin,entire_home,Entire home/apt,Entire cabin,0,"Montezuma, CO, United States",2,1125,0.77,nightly,0.9,150.0,150.0, ,9638856,False,airbnb_rawdata_montezuma_20200303.json
15,1 bath,1.0,3 beds,1 bedroom,1,3,Keystone,5 guests,6224696,False,False,39.60847,-105.94329,Keystone,5,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,75.0,75.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
16,2 baths,2.0,3 beds,1 bedroom,1,3,Keystone,6 guests,25840221,False,False,39.60787,-105.93983,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1124,1.0,nightly,1.0,77.0,77.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
17,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,19984711,False,True,39.60724,-105.94273,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,29,0.9,nightly,0.95,65.0,65.0, ,141747331,True,airbnb_rawdata_montezuma_20200303.json
18,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,27675494,False,True,39.60674,-105.94338,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,89.0,89.0, ,74634628,True,airbnb_rawdata_montezuma_20200303.json
19,1 bath,1.0,1 bed,1 bedroom,1,1,Keystone,4 guests,40509830,False,True,39.60467,-105.94872,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.74,nightly,0.8,79.0,79.0, ,186966466,True,airbnb_rawdata_montezuma_20200303.json
20,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,27189234,False,True,39.6081,-105.9423,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,29,1.0,nightly,1.0,65.0,65.0, ,52370837,True,airbnb_rawdata_montezuma_20200303.json
21,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,6236316,False,False,39.60667,-105.94323,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,69.0,69.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
22,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,29214800,False,False,39.60617,-105.94431,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,69.0,69.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
23,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,5535322,False,False,39.60998,-105.94816,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,73.0,73.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
24,2 baths,2.0,3 beds,1 bedroom,1,3,Keystone,6 guests,18358708,False,False,39.60619,-105.94337,Keystone,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,73.0,73.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
25,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,27439506,False,True,39.60648,-105.94101,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,29,1.0,nightly,1.0,65.0,65.0, ,52370837,True,airbnb_rawdata_montezuma_20200303.json
26,2 baths,2.0,3 beds,1 bedroom,1,3,Keystone,6 guests,20205658,False,False,39.60726,-105.94589,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,74.0,74.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
27,1 bath,1.0,3 beds,Studio,0,3,Keystone,6 guests,13109751,False,True,39.60958,-105.9507,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,92,0.92,nightly,0.94,49.0,49.0, ,6740624,True,airbnb_rawdata_montezuma_20200303.json
28,1 bath,1.0,3 beds,1 bedroom,1,3,Keystone,5 guests,25840345,False,False,39.60666,-105.9438,Keystone,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,71.0,71.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
29,1 bath,1.0,3 beds,1 bedroom,1,3,Keystone,5 guests,25479648,False,False,39.60781,-105.94675,Keystone,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,83.0,83.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
30,1.5 baths,1.5,2 beds,1 bedroom,1,2,Dillon,4 guests,31075725,False,True,39.60642,-105.95362,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,7,1.0,nightly,1.0,80.0,80.0, ,35962018,True,airbnb_rawdata_montezuma_20200303.json
31,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,40541974,False,True,39.6077,-105.94331,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,0.85,nightly,0.9,120.0,120.0, ,112128204,True,airbnb_rawdata_montezuma_20200303.json
32,1 bath,1.0,2 beds,1 bedroom,1,2,Dillon,4 guests,26779606,False,True,39.60767,-105.94453,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.85,nightly,0.95,79.0,79.0, ,135603844,True,airbnb_rawdata_montezuma_20200303.json
33,2.5 baths,2.5,3 beds,2 bedrooms,2,3,Keystone,4 guests,39625939,False,False,39.60856,-105.92733,Keystone,4,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,108.0,108.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
34,1 bath,1.0,1 bed,1 bedroom,1,1,Keystone,2 guests,22631421,False,False,39.60728,-105.93846,Keystone,2,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,78.0,78.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
35,1 bath,1.0,1 bed,1 bedroom,1,1,Keystone,4 guests,27607397,False,False,39.60774,-105.94527,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,78.0,78.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
36,1.5 baths,1.5,2 beds,1 bedroom,1,2,Dillon,6 guests,41317863,True,False,39.60641,-105.94412,Dillon,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",1,1125,0.75,nightly,0.88,99.0,99.0, ,324631041,False,airbnb_rawdata_montezuma_20200303.json
37,1 bath,1.0,1 bed,Studio,0,1,Keystone,2 guests,23343114,False,False,39.60804,-105.94434,Keystone,2,35,Entire loft,entire_home,Entire home/apt,Entire loft,0,"Keystone, CO, United States",2,1125,1.0,nightly,1.0,86.0,86.0, ,121237060,False,airbnb_rawdata_montezuma_20200303.json
38,2 baths,2.0,4 beds,2 bedrooms,2,4,Keystone,8 guests,16257679,False,False,39.60412,-105.92868,Keystone,8,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Keystone, CO, United States",3,1125,0.75,nightly,1.0,52.0,52.0, ,106306633,False,airbnb_rawdata_montezuma_20200303.json
39,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,18805651,False,True,39.60926,-105.94819,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,90,0.8,nightly,0.9,99.0,99.0, ,48563445,True,airbnb_rawdata_montezuma_20200303.json
40,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,26132533,False,False,39.60958,-105.94988,Keystone,4,35,Entire loft,entire_home,Entire home/apt,Entire loft,0,"Keystone, CO, United States",2,1125,1.0,nightly,1.0,67.0,67.0, ,121237060,False,airbnb_rawdata_montezuma_20200303.json
41,2 baths,2.0,3 beds,2 bedrooms,2,3,Keystone,6 guests,23439546,False,False,39.6065,-105.93897,Keystone,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,1125,1.0,nightly,0.87,75.0,75.0, ,174852942,False,airbnb_rawdata_montezuma_20200303.json
42,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,6224163,False,False,39.60642,-105.94365,Keystone,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,75.0,75.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
43,1 bath,1.0,2 beds,Studio,0,2,Keystone,4 guests,29214413,False,False,39.60961,-105.94844,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,70.0,70.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
44,2 baths,2.0,3 beds,1 bedroom,1,3,Keystone,6 guests,14980086,False,False,39.60673,-105.94373,Keystone,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,79.0,79.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
45,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,16257584,False,False,39.6072,-105.94363,Keystone,4,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Keystone, CO, United States",3,1125,0.75,nightly,1.0,84.0,84.0, ,106306633,False,airbnb_rawdata_montezuma_20200303.json
46,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,29254131,False,True,39.60792,-105.9446,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,0.8,nightly,0.9,100.0,100.0, ,151959957,True,airbnb_rawdata_montezuma_20200303.json
47,1 private bath,1.0,1 bed,1 bedroom,1,1,Keystone,3 guests,883786,False,True,39.60691,-105.95379,Keystone,3,37,Private room in condominium,private_room,Private room,Private room,0,"Keystone, CO, United States",1,30,1.0,nightly,0.82,155.0,155.0, ,4679520,True,airbnb_rawdata_montezuma_20200303.json
48,2 baths,2.0,2 beds,2 bedrooms,2,2,Dillon,6 guests,33551485,False,True,39.60835,-105.94504,Dillon,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.9,nightly,0.95,59.0,59.0, ,233935182,True,airbnb_rawdata_montezuma_20200303.json
49,2 baths,2.0,3 beds,2 bedrooms,2,3,Keystone,6 guests,5545585,False,False,39.60779,-105.94388,Keystone,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Keystone, CO, United States",1,1125,1.0,nightly,1.0,80.0,80.0, ,28055699,False,airbnb_rawdata_montezuma_20200303.json
0,1 bath,1.0,2 beds,Studio,0,2,Silverthorne,4 guests,14673477,False,True,39.6195,-106.08855,Silverthorne,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,1,"Silverthorne, CO, United States",1,59,1.0,nightly,0.9,41.0,41.0, ,24715185,True,airbnb_rawdata_wildernest_20200303.json
1,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,4045873,False,True,39.61727,-106.10555,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.9,nightly,0.95,75.0,75.0, ,2806782,True,airbnb_rawdata_wildernest_20200303.json
2,1 private bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,23058036,False,True,39.61808,-106.07573,Silverthorne,2,37,Private room in condominium,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,31,0.95,nightly,0.97,75.0,75.0, ,253187,True,airbnb_rawdata_wildernest_20200303.json
3,1 private bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,2 guests,8957726,False,True,39.61993,-106.09002,Silverthorne,2,36,Private room in townhouse,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,6,1.0,nightly,0.9,65.0,65.0, ,13351908,True,airbnb_rawdata_wildernest_20200303.json
4,1 shared bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,40734554,False,False,39.61972,-106.09436,Silverthorne,2,37,Private room in condominium,private_room,Private room,Private room,0,"Silverthorne, CO, United States",2,13,0.8,nightly,0.88681,38.0,38.0, ,47568392,False,airbnb_rawdata_wildernest_20200303.json
5,1 shared bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,21098362,False,True,39.62278,-106.08552,Silverthorne,2,2,Private room in house,private_room,Private room,Private room,0,"Silverthorne, CO, United States",2,35,0.8,nightly,0.9,65.0,65.0, ,119058323,True,airbnb_rawdata_wildernest_20200303.json
6,1.5 baths,1.5,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,32023031,False,True,39.62003,-106.08829,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.8,nightly,0.9,80.0,80.0, ,240100417,True,airbnb_rawdata_wildernest_20200303.json
7,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,6 guests,17537791,False,True,39.6198,-106.09748,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,0.92,nightly,0.96,55.0,55.0, ,97153287,True,airbnb_rawdata_wildernest_20200303.json
8,1 bath,1.0,3 beds,1 bedroom,1,3,Silverthorne,6 guests,13657386,False,False,39.61804,-106.08074,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,30,0.8,nightly,0.9,75.0,75.0, ,49288297,False,airbnb_rawdata_wildernest_20200303.json
9,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,38977413,False,False,39.61835,-106.10646,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,0.85,nightly,0.9,65.0,65.0, ,57666968,False,airbnb_rawdata_wildernest_20200303.json
